p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season
benchilwell,2019,31,254,2500,27,28,11053,126,21-12-1996,178,75.16666667,England,High/High,77.33333333,67.83333333,72.5,Defender,23,6153,72,85.45833333,48.66666667,24,23.72385642,4,1,0,762,24
benchilwell,2020,77,254,2400,27,34,11053,126,21-12-1996,178,75.16666667,England,High/High,77.33333333,67.83333333,72.5,Defender,24,8653,99,87.4040404,44.25,24.75,23.72385642,4,1,0,1016,31
bendavies,2016,42,330,1845,23,34,9213,117,27-05-1981,170,67,England,High/Medium,64,72,65,Defender,35,0,0,0,0,0,23.183391,3.5,1,0,0,0
bendavies,2016,42,330,1845,23,34,9213,117,27-05-1981,170,67,England,High/Medium,64,72,65,Defender,35,1845,23,80.2173913,42,23,23.183391,3.5,1,0,330,42
bendavies,2016,42,330,1845,23,34,9213,117,24-04-1993,181.6666667,75.16666667,Wales,Medium/High,75.5,73,78.66666667,Defender,23,3690,46,80.2173913,42,23,22.77586062,3.5,1,0,660,42
bendavies,2016,42,330,1845,23,34,9213,117,24-04-1993,181.6666667,75.16666667,Wales,Medium/High,75.5,73,78.66666667,Defender,23,5535,69,80.2173913,42,23,22.77586062,3.5,1,0,990,42
bendavies,2016,42,330,1845,23,34,9213,117,11-08-1995,185,74,England,Medium/Medium,70.6,70.4,68,Defender,21,7380,92,80.2173913,42,23,21.62162162,3,1,0,1320,42
bendavies,2016,42,330,1845,23,34,9213,117,11-08-1995,185,74,England,Medium/Medium,70.6,70.4,68,Defender,21,9225,115,80.2173913,42,23,21.62162162,3,1,0,1650,42
bendavies,2018,32,330,1964,27,34,9213,117,27-05-1981,170,67,England,High/Medium,64,72,65,Defender,37,11070,138,80.2173913,42,23,23.183391,3.5,1,0,1980,42
bendavies,2018,32,330,1964,27,34,9213,117,27-05-1981,170,67,England,High/Medium,64,72,65,Defender,37,13034,165,78.99393939,40.57142857,23.57142857,23.183391,3.5,1,0,2310,32
bendavies,2018,32,330,1964,27,34,9213,117,24-04-1993,181.6666667,75.16666667,Wales,Medium/High,75.5,73,78.66666667,Defender,25,14998,192,78.11458333,39.5,24,22.77586062,3.5,1,0,2640,32
bendavies,2018,32,330,1964,27,34,9213,117,24-04-1993,181.6666667,75.16666667,Wales,Medium/High,75.5,73,78.66666667,Defender,25,16962,219,77.45205479,38.66666667,24.33333333,22.77586062,3.5,1,0,2970,32
bendavies,2018,32,330,1964,27,34,9213,117,11-08-1995,185,74,England,Medium/Medium,70.6,70.4,68,Defender,23,18926,246,76.93495935,38,24.6,21.62162162,3,1,0,3300,32
bendavies,2018,32,330,1964,27,34,9213,117,11-08-1995,185,74,England,Medium/Medium,70.6,70.4,68,Defender,23,20890,273,76.52014652,37.45454545,24.81818182,21.62162162,3,1,0,3630,32
bendavies,2019,153,330,1508,18,24,9213,117,27-05-1981,170,67,England,High/Medium,64,72,65,Defender,38,22854,300,76.18,37,25,23.183391,3.5,1,0,3960,32
bendavies,2019,153,330,1508,18,24,9213,117,27-05-1981,170,67,England,High/Medium,64,72,65,Defender,38,24362,318,76.61006289,45.92307692,24.46153846,23.183391,3.5,1,1,4290,153
bendavies,2019,153,330,1508,18,24,9213,117,24-04-1993,181.6666667,75.16666667,Wales,Medium/High,75.5,73,78.66666667,Defender,26,25870,336,76.99404762,53.57142857,24,22.77586062,3.5,1,1,4620,153
bendavies,2019,153,330,1508,18,24,9213,117,24-04-1993,181.6666667,75.16666667,Wales,Medium/High,75.5,73,78.66666667,Defender,26,27378,354,77.33898305,60.2,23.6,22.77586062,3.5,1,1,4950,153
bendavies,2019,153,330,1508,18,24,9213,117,11-08-1995,185,74,England,Medium/Medium,70.6,70.4,68,Defender,24,28886,372,77.65053763,66,23.25,21.62162162,3,1,1,5280,153
bendavies,2019,153,330,1508,18,24,9213,117,11-08-1995,185,74,England,Medium/Medium,70.6,70.4,68,Defender,24,30394,390,77.93333333,71.11764706,22.94117647,21.62162162,3,1,1,5610,153
bendavies,2020,103,330,1440,20,33,9213,117,27-05-1981,170,67,England,High/Medium,64,72,65,Defender,39,31902,408,78.19117647,75.66666667,22.66666667,23.183391,3.5,1,1,5940,153
bendavies,2020,103,330,1440,20,33,9213,117,27-05-1981,170,67,England,High/Medium,64,72,65,Defender,39,33342,428,77.90186916,77.10526316,22.52631579,23.183391,3.5,1,0,6270,103
bendavies,2020,103,330,1440,20,33,9213,117,24-04-1993,181.6666667,75.16666667,Wales,Medium/High,75.5,73,78.66666667,Defender,27,34782,448,77.63839286,78.4,22.4,22.77586062,3.5,1,0,6600,103
bendavies,2020,103,330,1440,20,33,9213,117,24-04-1993,181.6666667,75.16666667,Wales,Medium/High,75.5,73,78.66666667,Defender,27,36222,468,77.3974359,79.57142857,22.28571429,22.77586062,3.5,1,0,6930,103
bendavies,2020,103,330,1440,20,33,9213,117,11-08-1995,185,74,England,Medium/Medium,70.6,70.4,68,Defender,25,37662,488,77.17622951,80.63636364,22.18181818,21.62162162,3,1,0,7260,103
bendavies,2020,103,330,1440,20,33,9213,117,11-08-1995,185,74,England,Medium/Medium,70.6,70.4,68,Defender,25,39102,508,76.97244094,81.60869565,22.08695652,21.62162162,3,1,0,7590,103
bengibson,2018,89,277,63,1,24,3673,39,15-01-1993,185,78,England,Medium/Medium,57.16666667,69.16666667,70.66666667,Defender,25,0,0,0,0,0,22.79035793,3,1,0,0,0
bengibson,2019,188,277,0,0,11,3673,39,15-01-1993,185,78,England,Medium/Medium,57.16666667,69.16666667,70.66666667,Defender,26,63,1,63,89,1,22.79035793,3,1,0,277,89
bengodfrey,2019,44,55,2805,30,31,5643,61,15-01-1998,183.3333333,74.66666667,England,Medium/High,68.33333333,72.5,64.16666667,Defender,21,0,0,0,0,0,22.21487603,3.5,1,0,0,0
bengodfrey,2020,11,55,2838,31,33,5643,61,15-01-1998,183.3333333,74.66666667,England,Medium/High,68.33333333,72.5,64.16666667,Defender,22,2805,30,93.5,44,30,22.21487603,3.5,1,0,55,44
benhamer,2016,171,239,0,0,8,877,11,20-11-1987,192.5,86.66666667,England,Medium/Medium,0,0,66.83333333,Goalkeeper,29,0,0,0,0,0,23.38786754,3,0,0,0,0
benhamer,2018,68,239,583,7,33,877,11,20-11-1987,192.5,86.66666667,England,Medium/Medium,0,0,66.83333333,Goalkeeper,31,0,0,0,171,0,23.38786754,3,0,1,239,171
benikafobe,2017,21,310,593,17,21,2116,48,12-02-1993,183,77.66666667,DR Congo,High/Medium,79.66666667,70.83333333,72.5,Forward,24,0,0,0,0,0,23.19169479,3.5,2,0,0,0
benjaminmendy,2017,247,778,391,7,8,3902,49,17-07-1994,185,83.33333333,France,High/Medium,79.66666667,77.66666667,78.5,Defender,23,0,0,0,0,0,24.348673,3.5,1,0,0,0
benjaminmendy,2018,351,778,950,10,11,3902,49,17-07-1994,185,83.33333333,France,High/Medium,79.66666667,77.66666667,78.5,Defender,24,391,7,55.85714286,247,7,24.348673,3.5,1,1,778,247
benjaminmendy,2019,58,778,1561,19,27,3902,49,17-07-1994,185,83.33333333,France,High/Medium,79.66666667,77.66666667,78.5,Defender,25,1341,17,78.88235294,299,8.5,24.348673,3.5,1,1,1556,351
benjaminmendy,2020,58,778,1000,13,32,3902,49,17-07-1994,185,83.33333333,France,High/Medium,79.66666667,77.66666667,78.5,Defender,26,2902,36,80.61111111,218.6666667,12,24.348673,3.5,1,0,2334,58
benjohnson,2018,7,7,63,1,1,924,18,24-01-2000,177.5,68.5,England,High/Medium,69,53.5,58.5,Defender,18,0,0,0,0,0,21.74171791,3.5,1,0,0,0
benmee,2017,57,189,2755,29,29,15424,163,23-09-1989,181,78,England,Medium/High,65,78.83333333,76.83333333,Defender,28,0,0,0,0,0,23.80879705,3.5,1,0,0,0
benmee,2020,132,189,2839,30,30,15424,163,23-09-1989,181,78,England,Medium/High,65,78.83333333,76.83333333,Defender,31,2755,29,95,57,29,23.80879705,3.5,1,0,189,57
benosborn,2020,24,24,1691,24,34,2330,36,05-08-1994,174.8333333,73.66666667,England,High/High,77.83333333,57,70.33333333,Midfielder,26,0,0,0,0,0,24.10030525,4,3,0,0,0
benwatson,2016,92,92,85,4,19,561,12,09-07-1985,179.8,75.6,England,Low/High,51.6,68.8,71.8,Midfielder,31,0,0,0,0,0,23.38527173,3,3,0,0,0
benwilmot,2018,23,23,36,2,7,36,2,04-11-1999,188,80,England,Medium/Medium,51,63.25,58.5,Defender,19,0,0,0,0,0,22.63467632,3,1,0,0,0
beramkayal,2017,71,81,808,19,26,1819,37,02-05-1988,178,74,Israel,Medium/High,69.8,78,71.8,Midfielder,29,0,0,0,0,0,23.35563691,3.5,3,0,0,0
beramkayal,2018,10,81,1011,18,37,1819,37,02-05-1988,178,74,Israel,Medium/High,69.8,78,71.8,Midfielder,30,808,19,42.52631579,71,19,23.35563691,3.5,3,0,81,71
berndleno,2018,35,105,2947,32,38,9067,97,04-03-1992,190,82.66666667,Germany,Medium/Medium,0,0,84.66666667,Goalkeeper,26,0,0,0,0,0,22.89935365,3,0,0,0,0
berndleno,2019,67,105,2795,30,30,9067,97,04-03-1992,190,82.66666667,Germany,Medium/Medium,0,0,84.66666667,Goalkeeper,27,2947,32,92.09375,35,32,22.89935365,3,0,0,105,35
billygilmour,2020,131,131,279,5,17,494,11,11-06-2001,170,66.5,Scotland,Medium/Medium,63.5,46,66.5,Midfielder,19,0,0,0,0,0,23.01038062,3,3,0,0,0
billyjones,2016,52,83,2391,27,28,2391,27,24-03-1987,180,77,England,High/Medium,61,70.83333333,68.83333333,Defender,29,0,0,0,0,0,23.7654321,3.5,1,0,0,0
boazmyhill,2016,40,40,0,0,32,95,1,09-11-1982,191,92,Wales,Medium/Medium,0,0,72,Goalkeeper,34,0,0,0,0,0,25.21860695,3,0,0,0,0
bradsmith,2016,35,338,280,5,31,280,5,09-04-1994,176.8,70,Australia,High/Medium,79.2,65.8,65.6,Defender,22,0,0,0,0,0,22.39409512,3.5,1,0,0,0
bradsmith,2017,136,338,0,0,8,280,5,09-04-1994,176.8,70,Australia,High/Medium,79.2,65.8,65.6,Defender,23,280,5,56,35,5,22.39409512,3.5,1,0,338,35
brandonwilliams,2019,4,26,1060,17,29,1263,21,03-09-2000,182,70,England,High/Medium,81,69,75,Defender,19,0,0,0,0,0,21.13271344,3.5,1,0,0,0
brandonwilliams,2020,22,26,203,4,20,1263,21,03-09-2000,182,70,England,High/Medium,81,69,75,Defender,20,1060,17,62.35294118,4,17,21.13271344,3.5,1,0,26,4
branislavivanovic,2016,21,46,644,13,19,1459,26,22-02-1984,185,91,Serbia,High/Medium,63.5,83.5,80.5,Defender,32,0,0,0,0,0,26.58875091,3.5,1,0,0,0
branislavivanovic,2020,10,46,815,13,20,1459,26,22-02-1984,185,91,Serbia,High/Medium,63.5,83.5,80.5,Defender,36,644,13,49.53846154,21,13,26.58875091,3.5,1,0,46,21
brendangalloway,2016,18,601,258,3,17,258,3,17-03-1996,186,74,England,Medium/Medium,76.5,65,66.33333333,Defender,20,0,0,0,0,0,21.38975604,3,1,0,0,0
brunomartinsindi,2017,60,92,1311,17,22,4628,52,08-02-1992,185,77.33333333,Netherlands,Medium/High,57.83333333,79.83333333,75.5,Defender,25,0,0,0,0,0,22.59556854,3.5,1,0,0,0
bryanoviedo,2016,34,66,1106,13,18,1106,13,18-02-1990,172,67.5,Costa Rica,High/Medium,74.5,66.83333333,70.5,Defender,26,0,0,0,0,0,22.81638724,3.5,1,0,0,0
bukayosaka,2019,12,22,1838,26,32,4519,59,05-09-2001,178,67.5,England,High/High,83.5,61,70,Midfielder,18,0,0,0,0,0,21.30412827,4,3,0,0,0
bukayosaka,2020,10,22,2669,32,36,4519,59,05-09-2001,178,67.5,England,High/High,83.5,61,70,Midfielder,19,1838,26,70.69230769,12,26,21.30412827,4,3,0,22,12
callumpaterson,2018,73,350,2111,27,29,2111,27,13-10-1994,187,76,Scotland,High/Medium,77.66666667,87.33333333,69.16666667,Forward,24,0,0,0,0,0,21.73353542,3.5,2,0,0,0
callumrobinson,2019,10,127,721,16,23,2349,44,02-02-1995,178,75,England,High/Medium,82.33333333,58.5,68,Forward,24,0,0,0,0,0,23.67125363,3.5,2,0,0,0
callumrobinson,2020,11,127,1628,28,38,2349,44,02-02-1995,178,75,England,High/Medium,82.33333333,58.5,68,Forward,25,721,16,45.0625,10,16,23.67125363,3.5,2,0,127,10
callumwilson,2016,260,443,1402,20,22,11374,139,27-02-1992,180,66,England,High/Medium,88,75.5,76.83333333,Forward,24,0,0,0,0,0,20.37037037,3.5,2,0,0,0
callumwilson,2016,260,443,1402,20,22,11374,139,02-07-1997,182,68,England,High/Medium,68,55,53,Forward,19,1402,20,70.1,260,20,20.52892163,3.5,2,1,443,260
callumwilson,2018,72,443,2649,30,30,11374,139,27-02-1992,180,66,England,High/Medium,88,75.5,76.83333333,Forward,26,2804,40,70.1,260,20,20.37037037,3.5,2,1,886,260
callumwilson,2018,72,443,2649,30,30,11374,139,02-07-1997,182,68,England,High/Medium,68,55,53,Forward,21,5453,70,77.9,197.3333333,23.33333333,20.52892163,3.5,2,0,1329,72
callumwilson,2019,12,443,3061,35,35,11374,139,27-02-1992,180,66,England,High/Medium,88,75.5,76.83333333,Forward,27,8102,100,81.02,166,25,20.37037037,3.5,2,0,1772,72
callumwilson,2019,12,443,3061,35,35,11374,139,02-07-1997,182,68,England,High/Medium,68,55,53,Forward,22,11163,135,82.68888889,135.2,27,20.52892163,3.5,2,0,2215,12
callumwilson,2020,99,443,2195,26,27,11374,139,27-02-1992,180,66,England,High/Medium,88,75.5,76.83333333,Forward,28,14224,170,83.67058824,114.6666667,28.33333333,20.37037037,3.5,2,0,2658,12
callumwilson,2020,99,443,2195,26,27,11374,139,02-07-1997,182,68,England,High/Medium,68,55,53,Forward,23,16419,196,83.77040816,112.4285714,28,20.52892163,3.5,2,0,3101,99
calumchambers,2016,63,458,2375,25,29,7975,92,20-01-1995,182.8333333,70.66666667,England,Low/High,63.83333333,74.66666667,74,Defender,21,0,0,0,0,0,21.13994494,3,1,0,0,0
calumchambers,2017,58,458,904,12,19,7975,92,20-01-1995,182.8333333,70.66666667,England,Low/High,63.83333333,74.66666667,74,Defender,22,2375,25,95,63,25,21.13994494,3,1,0,458,63
calumchambers,2018,22,458,2736,31,33,7975,92,20-01-1995,182.8333333,70.66666667,England,Low/High,63.83333333,74.66666667,74,Defender,23,3279,37,88.62162162,60.5,18.5,21.13994494,3,1,0,916,58
calumchambers,2019,315,458,1163,14,19,7975,92,20-01-1995,182.8333333,70.66666667,England,Low/High,63.83333333,74.66666667,74,Defender,24,6015,68,88.45588235,47.66666667,22.66666667,21.13994494,3,1,0,1374,22
carljenkinson,2018,72,544,175,3,5,258,4,08-02-1992,185,77,England,High/High,70.66666667,70.5,71.66666667,Defender,26,0,0,0,0,0,22.49817385,4,1,0,0,0
cenktosun,2018,61,558,1145,25,36,2732,54,07-06-1991,183,78,Turkey,High/Medium,73,74.83333333,77.5,Forward,27,0,0,0,0,0,23.29122996,3.5,2,0,0,0
cenktosun,2019,275,558,496,10,21,2732,54,07-06-1991,183,78,Turkey,High/Medium,73,74.83333333,77.5,Forward,28,1145,25,45.8,61,25,23.29122996,3.5,2,0,558,61
cenktosun,2020,222,558,65,5,11,2732,54,07-06-1991,183,78,Turkey,High/Medium,73,74.83333333,77.5,Forward,29,1641,35,46.88571429,168,17.5,23.29122996,3.5,2,1,1116,275
charlieaustin,2016,143,273,969,15,17,3293,69,05-07-1989,188,84,England,High/Medium,61.66666667,73,76.16666667,Forward,27,0,0,0,0,0,23.76641014,3.5,2,0,0,0
charlieaustin,2017,98,273,1115,24,25,3293,69,05-07-1989,188,84,England,High/Medium,61.66666667,73,76.16666667,Forward,28,969,15,64.6,143,15,23.76641014,3.5,2,1,273,143
charlieaustin,2018,32,273,1050,25,35,3293,69,05-07-1989,188,84,England,High/Medium,61.66666667,73,76.16666667,Forward,29,2084,39,53.43589744,120.5,19.5,23.76641014,3.5,2,0,546,98
charliedaniels,2016,17,631,3230,34,34,8195,92,07-09-1986,178,75,England,High/Medium,73.2,68.2,73.2,Midfielder,30,0,0,0,0,0,23.67125363,3.5,3,0,0,0
charliedaniels,2018,190,631,1674,21,25,8195,92,07-09-1986,178,75,England,High/Medium,73.2,68.2,73.2,Midfielder,32,3230,34,95,17,34,23.67125363,3.5,3,0,631,17
charliedaniels,2019,424,631,132,2,3,8195,92,07-09-1986,178,75,England,High/Medium,73.2,68.2,73.2,Midfielder,33,4904,55,89.16363636,103.5,27.5,23.67125363,3.5,3,1,1262,190
charlietaylor,2017,5,142,1004,11,29,9049,102,18-09-1993,182.6666667,70.66666667,England,High/Medium,73.83333333,73.5,73.5,Defender,24,0,0,0,0,0,21.17853908,3.5,1,0,0,0
charlietaylor,2019,30,142,2056,24,30,9049,102,18-09-1993,182.6666667,70.66666667,England,High/Medium,73.83333333,73.5,73.5,Defender,26,1004,11,91.27272727,5,11,21.17853908,3.5,1,0,142,5
charlietaylor,2020,107,142,2559,29,30,9049,102,18-09-1993,182.6666667,70.66666667,England,High/Medium,73.83333333,73.5,73.5,Defender,27,3060,35,87.42857143,17.5,17.5,21.17853908,3.5,1,0,284,30
chrisbasham,2020,3,3,2691,31,31,6071,69,20-07-1988,187,80,England,Medium/High,65.33333333,76.16666667,71.5,Defender,32,0,0,0,0,0,22.8774057,3.5,1,0,0,0
chrisbrunt,2016,238,241,2613,31,31,4634,57,14-12-1984,185.6666667,84.33333333,Northern Ireland,Medium/Medium,55.16666667,64.33333333,71.33333333,Midfielder,32,0,0,0,0,0,24.46422067,3,3,0,0,0
chrismepham,2019,157,222,966,12,23,1865,24,05-11-1997,191,75,Wales,High/High,63,70,68,Defender,22,0,0,0,0,0,20.55864697,4,1,0,0,0
chrissmalling,2016,91,313,1292,18,22,6215,71,22-11-1989,193.3333333,82.5,England,Medium/High,71.66666667,81.16666667,80.66666667,Defender,27,0,0,0,0,0,22.07193817,3.5,1,0,0,0
chrissmalling,2018,57,313,2243,24,28,6215,71,22-11-1989,193.3333333,82.5,England,Medium/High,71.66666667,81.16666667,80.66666667,Defender,29,1292,18,71.77777778,91,18,22.07193817,3.5,1,0,313,91
christianatsu,2017,103,115,1888,28,28,4299,75,10-01-1992,168.5,66.5,Ghana,High/Low,88.83333333,47.83333333,75,Midfielder,25,0,0,0,0,0,23.42188449,3,3,0,0,0
christianatsu,2019,12,115,819,19,28,4299,75,10-01-1992,168.5,66.5,Ghana,High/Low,88.83333333,47.83333333,75,Midfielder,27,1888,28,67.42857143,103,28,23.42188449,3,3,0,115,103
christianbenteke,2017,55,264,2376,31,31,9811,137,03-12-1990,190,83,Belgium,Medium/Low,68,78.16666667,78.16666667,Forward,27,0,0,0,0,0,22.99168975,2.5,2,0,0,0
christianbenteke,2018,146,264,863,16,20,9811,137,03-12-1990,190,83,Belgium,Medium/Low,68,78.16666667,78.16666667,Forward,28,2376,31,76.64516129,55,31,22.99168975,2.5,2,0,264,55
christianbenteke,2019,49,264,1347,24,27,9811,137,03-12-1990,190,83,Belgium,Medium/Low,68,78.16666667,78.16666667,Forward,29,3239,47,68.91489362,100.5,23.5,22.99168975,2.5,2,1,528,146
christianbenteke,2020,14,264,1943,30,34,9811,137,03-12-1990,190,83,Belgium,Medium/Low,68,78.16666667,78.16666667,Forward,30,4586,71,64.5915493,83.33333333,23.66666667,22.99168975,2.5,2,0,792,49
christianeriksen,2018,28,265,2933,35,36,10791,128,14-02-1992,179.8333333,74.33333333,Denmark,High/Medium,74.5,61.83333333,85.83333333,Midfielder,26,0,0,0,0,0,22.98493181,3.5,3,0,0,0
christianeriksen,2019,5,265,1185,20,23,10791,128,14-02-1992,179.8333333,74.33333333,Denmark,High/Medium,74.5,61.83333333,85.83333333,Midfielder,27,2933,35,83.8,28,35,22.98493181,3.5,3,0,265,28
christianfuchs,2017,9,65,2038,25,36,7096,84,07-04-1986,186.6666667,87,Austria,Medium/Medium,58,72.83333333,74.66666667,Defender,31,0,0,0,0,0,24.96811224,3,1,0,0,0
christianfuchs,2020,56,65,742,9,29,7096,84,07-04-1986,186.6666667,87,Austria,Medium/Medium,58,72.83333333,74.66666667,Defender,34,2038,25,81.52,9,25,24.96811224,3,1,0,65,9
christiankabasele,2016,52,85,823,16,22,7443,92,24-02-1991,187.6666667,84,Belgium,Medium/High,72.83333333,78,76,Defender,25,0,0,0,0,0,23.85091287,3.5,1,0,0,0
christiankabasele,2018,22,85,1740,21,31,7443,92,24-02-1991,187.6666667,84,Belgium,Medium/High,72.83333333,78,76,Defender,27,823,16,51.4375,52,16,23.85091287,3.5,1,0,85,52
christiankabasele,2019,11,85,2423,27,34,7443,92,24-02-1991,187.6666667,84,Belgium,Medium/High,72.83333333,78,76,Defender,28,2563,37,69.27027027,37,18.5,23.85091287,3.5,1,0,170,22
christianpulisic,2019,172,382,1798,25,29,3638,52,18-09-1998,175.2,69,United States,Medium/Medium,88.6,55,77.2,Midfielder,21,0,0,0,0,0,22.47920185,3,3,0,0,0
christianpulisic,2020,108,382,1840,27,29,3638,52,18-09-1998,175.2,69,United States,Medium/Medium,88.6,55,77.2,Midfielder,22,1798,25,71.92,172,25,22.47920185,3,3,1,382,172
christianwalton,2020,132,203,0,0,8,0,0,09-11-1995,195,74.4,England,Medium/Medium,0,0,67.8,Goalkeeper,25,0,0,0,0,0,19.56607495,3,0,0,0,0
christopherschindler,2018,17,249,3491,37,37,6970,74,29-04-1990,189,78.66666667,Germany,Medium/Medium,64.5,73.83333333,73.5,Defender,28,0,0,0,0,0,22.02252643,3,1,0,0,0
christophzimmermann,2019,177,210,1511,17,18,1511,17,12-01-1993,194,88.25,Germany,Medium/High,54.25,79.25,71,Defender,26,0,0,0,0,0,23.44829419,3.5,1,0,0,0
chriswood,2017,78,172,1689,24,25,9813,127,07-12-1991,190.3333333,93.5,New Zealand,High/Medium,67.33333333,78.66666667,75.16666667,Forward,26,0,0,0,0,0,25.80963744,3.5,2,0,0,0
chriswood,2018,7,172,2706,38,38,9813,127,07-12-1991,190.3333333,93.5,New Zealand,High/Medium,67.33333333,78.66666667,75.16666667,Forward,27,1689,24,70.375,78,24,25.80963744,3.5,2,0,172,78
chriswood,2019,70,172,2553,32,32,9813,127,07-12-1991,190.3333333,93.5,New Zealand,High/Medium,67.33333333,78.66666667,75.16666667,Forward,28,4395,62,70.88709677,42.5,31,25.80963744,3.5,2,0,344,7
chriswood,2020,17,172,2865,33,33,9813,127,07-12-1991,190.3333333,93.5,New Zealand,High/Medium,67.33333333,78.66666667,75.16666667,Forward,29,6948,94,73.91489362,51.66666667,31.33333333,25.80963744,3.5,2,0,516,70
chubaakpom,2016,101,105,0,0,1,0,0,09-10-1995,184,73.66666667,England,Medium/Medium,84.83333333,65.66666667,67.33333333,Forward,21,0,0,0,0,0,21.75882168,3,2,0,0,0
ciaranclark,2017,31,407,1845,20,34,5984,67,26-09-1989,186.5,82,Republic of Ireland,Medium/Medium,58.5,74.83333333,76,Defender,28,0,0,0,0,0,23.57524312,3,1,0,0,0
ciaranclark,2018,90,407,908,11,20,5984,67,26-09-1989,186.5,82,Republic of Ireland,Medium/Medium,58.5,74.83333333,76,Defender,29,1845,20,92.25,31,20,23.57524312,3,1,0,407,31
ciaranclark,2019,243,407,1243,14,18,5984,67,26-09-1989,186.5,82,Republic of Ireland,Medium/Medium,58.5,74.83333333,76,Defender,30,2753,31,88.80645161,60.5,15.5,23.57524312,3,1,0,814,90
ciaranclark,2020,43,407,1988,22,30,5984,67,26-09-1989,186.5,82,Republic of Ireland,Medium/Medium,58.5,74.83333333,76,Defender,31,3996,45,88.8,121.3333333,15,23.57524312,3,1,1,1221,243
claudiobravo,2016,57,396,2074,22,30,2634,29,13-04-1983,184,80,Chile,Medium/Medium,0,0,80.5,Goalkeeper,33,0,0,0,0,0,23.6294896,3,0,0,0,0
claudiobravo,2016,57,396,2074,22,30,2634,29,13-03-1997,170.25,71,Argentina,Medium/Medium,71.75,61.75,65.25,Goalkeeper,19,2074,22,94.27272727,57,22,24.49537585,3,0,0,396,57
claudiobravo,2018,264,396,0,0,2,2634,29,13-04-1983,184,80,Chile,Medium/Medium,0,0,80.5,Goalkeeper,35,4148,44,94.27272727,57,22,23.6294896,3,0,0,792,57
claudiobravo,2018,264,396,0,0,2,2634,29,13-03-1997,170.25,71,Argentina,Medium/Medium,71.75,61.75,65.25,Goalkeeper,21,4148,44,94.27272727,126,14.66666667,24.49537585,3,0,1,1188,264
collinquaner,2017,41,219,1376,26,31,1423,28,18-06-1991,191,79,Germany,Medium/Medium,77.8,71.8,67.2,Forward,26,0,0,0,0,0,21.65510814,3,2,0,0,0
collinquaner,2018,36,219,47,2,4,1423,28,18-06-1991,191,79,Germany,Medium/Medium,77.8,71.8,67.2,Forward,27,1376,26,52.92307692,41,26,21.65510814,3,2,0,219,41
connorwickham,2016,470,916,441,8,11,652,20,31-03-1993,190.3333333,90,England,High/Medium,60.66666667,73.5,71.5,Forward,23,0,0,0,0,0,24.84350128,3.5,2,0,0,0
connorwickham,2018,160,916,91,6,10,652,20,31-03-1993,190.3333333,90,England,High/Medium,60.66666667,73.5,71.5,Forward,25,441,8,55.125,470,8,24.84350128,3.5,2,1,916,470
connorwickham,2019,52,916,120,6,13,652,20,31-03-1993,190.3333333,90,England,High/Medium,60.66666667,73.5,71.5,Forward,26,532,14,38,315,7,24.84350128,3.5,2,1,1832,160
